277419942,464964198,1
464964198,277419942,1
1863302955,1863302789,19
1863302789,1863302955,19
906856589,1863230759,6
1863230759,906856589,6
249791143,938622518,1
938622518,249791143,1
938622518,267075224,7
267075224,938622518,7
560825120,2657888917,1
2657888917,560825120,1
560825126,560825530,9
560825530,560825126,9
560825787,560826996,3
560826996,560825787,3
560827166,560827168,8
560827168,560827166,8
560827592,560825530,4
560825530,560827592,4
560825530,560826996,2
560826996,560825530,2
560826996,560827166,3
560827166,560826996,3
560827166,560827590,4
560827590,560827166,4
913325755,560827590,11
560827590,913325755,11
560829404,560827590,3
560827590,560829404,3
560827590,3268564867,2
3268564867,560827590,2
291542741,561316947,16
561316947,291542741,16
291542749,560828945,9
560828945,291542749,9
560829715,560829726,6
560829726,560829715,6
560829726,560830602,16
560830602,560829726,16
910549694,266807274,2
266807274,910549694,2
266807274,355435732,1
355435732,266807274,1
355435732,267259482,1
267259482,355435732,1
267259482,267259476,1
267259476,267259482,1
561316958,568360048,4
568360048,561316958,4
355435734,562615476,2
562615476,355435734,2
249823823,1794076960,2
1794076960,249823823,2
448444390,1805893464,4
1805893464,448444390,4
441879079,441879075,4
441879075,441879079,4
563155263,563155278,4
563155278,563155263,4
563155281,315999114,11
315999114,563155281,11
441879075,563155251,7
563155251,441879075,7
563155278,563155242,15
563155242,563155278,15
566394999,938524557,24
938524557,566394999,24
566394246,566394190,4
566394190,566394246,4
566394246,566394569,7
566394569,566394246,7
566394243,938524403,9
938524403,566394243,9
560828945,566395296,8
566395296,560828945,8
843399049,568298681,1
568298681,843399049,1
1863303168,1863303047,5
1863303047,1863303168,5
943749079,568360020,10
568360020,943749079,10
560827592,568360027,2
568360027,560827592,2
560825127,568360048,7
568360048,560825127,7
568360048,568360049,1
568360049,568360048,1
560827592,561316958,8
561316958,560827592,8
561316958,308723085,12
308723085,561316958,12
1309626320,910451200,7
910451200,1309626320,7
1863231274,3268615168,6
3268615168,1863231274,6
575875034,1870091869,3
1870091869,575875034,3
1870091866,1658920632,4
1658920632,1870091866,4
600648516,600648517,5
600648517,600648516,5
915472314,600648517,2
600648517,915472314,2
616563691,616563739,4
616563739,616563691,4
616563732,616563786,12
616563786,616563732,12
616563764,616563794,6
616563794,616563764,6
458640757,616563764,6
616563764,458640757,6
616563764,913282330,11
913282330,616563764,11
692985723,928492448,2
928492448,692985723,2
1802518250,943640734,2
943640734,1802518250,2
938523977,1753807137,3
1753807137,938523977,3
427851241,427851255,5
427851255,427851241,5
838835311,838835406,7
838835406,838835311,7
838393173,913282330,6
913282330,838393173,6
913282330,915432814,24
915432814,913282330,24
838393238,838393169,17
838393169,838393238,17
838393207,838393238,12
838393238,838393207,12
915432324,913325818,33
913325818,915432324,33
913325818,838393153,1
838393153,913325818,1
838393207,838393173,2
838393173,838393207,2
838495938,250075250,9
250075250,838495938,9
250075250,838835420,3
838835420,250075250,3
1863230879,944889277,32
944889277,1863230879,32
838495881,838495938,7
838495938,838495881,7
838495962,838495904,6
838495904,838495962,6
1863521625,250075222,7
250075222,1863521625,7
838393122,838495956,5
838495956,838393122,5
838495904,1395838315,2
1395838315,838495904,2
838495952,838495861,1
838495861,838495952,1
458631457,838495864,21
838495864,458631457,21
838633289,838633164,7
838633164,838633289,7
838633203,838633449,4
838633449,838633203,4
838633431,838633475,5
838633475,838633431,5
838633411,838633203,6
838633203,838633411,6
838633203,838633406,2
838633406,838633203,2
838801679,838801777,1
838801777,838801679,1
838801778,838801709,1
838801709,838801778,1
838801766,838495996,2
838495996,838801766,2
838801709,838801764,1
838801764,838801709,1
838495928,838801708,2
838801708,838495928,2
838801770,838801816,1
838801816,838801770,1
838801692,838801827,5
838801827,838801692,5
838801708,838801663,1
838801663,838801708,1
838801827,838801734,1
838801734,838801827,1
838801798,838801826,1
838801826,838801798,1
838801764,838801679,1
838801679,838801764,1
838801792,838801766,1
838801766,838801792,1
838801663,838801770,1
838801770,838801663,1
838801826,838801776,3
838801776,838801826,3
838801776,838633347,3
838633347,838801776,3
838633347,838633475,2
838633475,838633347,2
838801734,838801798,1
838801798,838801734,1
838801759,291542967,3
291542967,838801759,3
838801816,838801792,1
838801792,838801816,1
838801777,838495996,2
838495996,838801777,2
838495996,944889345,4
944889345,838495996,4
838801733,838801778,1
838801778,838801733,1
838801773,838801692,1
838801692,838801773,1
838835341,838835388,4
838835388,838835341,4
838835388,838633411,5
838633411,838835388,5
838633411,838495962,3
838495962,838633411,3
838835386,308720476,11
308720476,838835386,11
838835320,838835389,7
838835389,838835320,7
277419736,838835339,7
838835339,277419736,7
838835420,838835359,10
838835359,838835420,10
838835385,838835403,1
838835403,838835385,1
838835414,838835350,2
838835350,838835414,2
838835403,308720476,1
308720476,838835403,1
308720476,838835414,2
838835414,308720476,2
838835414,838835358,1
838835358,838835414,1
938622300,2127415706,7
2127415706,938622300,7
838835358,277419736,1
277419736,838835358,1
838835402,838835319,2
838835319,838835402,2
838835319,838835341,4
838835341,838835319,4
315999107,563155251,11
563155251,315999107,11
838835363,838835431,1
838835431,838835363,1
843399058,843399049,1
843399049,843399058,1
849943455,849943582,1
849943582,849943455,1
849943595,905283743,10
905283743,849943595,10
851690030,851689232,2
851689232,851690030,2
851689554,851690030,1
851690030,851689554,1
851691092,849943608,4
849943608,851691092,4
851690747,851691092,1
851691092,851690747,1
838835406,838835359,3
838835359,838835406,3
838835359,905063032,4
905063032,838835359,4
855723437,855723938,1
855723938,855723437,1
855724083,855723581,14
855723581,855724083,14
855723581,2823303671,12
2823303671,855723581,12
855723951,1863525825,5
1863525825,855723951,5
1863231579,2823306751,31
2823306751,1863231579,31
1863525014,2823306165,14
2823306165,1863525014,14
2823306161,2823306158,2
2823306158,2823306161,2
855723938,855723883,7
855723883,855723938,7
855723877,855723678,1
855723678,855723877,1
855723678,855723387,5
855723387,855723678,5
1863525951,2823075817,7
2823075817,1863525951,7
855723566,855724083,1
855724083,855723566,1
883993834,883993832,1
883993832,883993834,1
883993832,458640700,1
458640700,883993832,1
458640700,267250973,4
267250973,458640700,4
267250973,267251583,8
267251583,267250973,8
267251583,267251576,1
267251576,267251583,1
267251576,267251587,1
267251587,267251576,1
267251587,267250981,2
267250981,267251587,2
267250981,267250985,4
267250985,267250981,4
267250985,267250990,5
267250990,267250985,5
267250990,267250994,5
267250994,267250990,5
903987287,903990012,8
903990012,903987287,8
903987384,903990012,2
903990012,903987384,2
903990012,903987287,1
903987287,903990012,1
903987287,904024711,17
904024711,903987287,17
903987630,903987384,1
903987384,903987630,1
904024766,904024535,2
904024535,904024766,2
904024769,904024766,3
904024766,904024769,3
904024704,904024588,11
904024588,904024704,11
904024775,904024588,2
904024588,904024775,2
904024588,904024535,2
904024535,904024588,2
904024535,904024799,2
904024799,904024535,2
904024670,1863302909,39
1863302909,904024670,39
904024499,904024670,3
904024670,904024499,3
904029053,904024698,3
904024698,904029053,3
905063392,905063553,7
905063553,905063392,7
905063547,838835386,6
838835386,905063547,6
838835386,838835402,4
838835402,838835386,4
905063052,905063211,4
905063211,905063052,4
905063232,2211543266,6
2211543266,905063232,6
905063553,2212031059,6
2212031059,905063553,6
905063075,905063192,6
905063192,905063075,6
905063032,905063348,1
905063348,905063032,1
905063061,905063195,4
905063195,905063061,4
905063192,905062973,1
905062973,905063192,1
905063354,905063061,11
905063061,905063354,11
905063061,2127422607,13
2127422607,905063061,13
905063513,905063195,5
905063195,905063513,5
905063500,905063001,2
905063001,905063500,2
2211543258,2127433987,17
2127433987,2211543258,17
905063183,905063547,2
905063547,905063183,2
905062907,905063241,1
905063241,905062907,1
905063348,4218702281,1
4218702281,905063348,1
4218702281,905063001,1
905063001,4218702281,1
905063001,2127422579,3
2127422579,905063001,3
905062897,905063354,1
905063354,905062897,1
905063118,905062937,5
905062937,905063118,5
905062937,905063213,3
905063213,905062937,3
905063213,905063542,1
905063542,905063213,1
905063542,905062945,1
905062945,905063542,1
905062962,905063012,11
905063012,905062962,11
905063241,905062897,5
905062897,905063241,5
905063305,905063075,1
905063075,905063305,1
905063030,905063232,5
905063232,905063030,5
905063193,905063500,1
905063500,905063193,1
905062973,905115808,8
905115808,905062973,8
905115808,905115818,1
905115818,905115808,1
905115826,905115827,1
905115827,905115826,1
905115827,905062907,7
905062907,905115827,7
905115818,905281979,1
905281979,905115818,1
905280898,905281358,9
905281358,905280898,9
905280675,905279860,1
905279860,905280675,1
568298681,905281358,3
905281358,568298681,3
905281358,905279982,31
905279982,905281358,31
905281491,905280368,1
905280368,905281491,1
905282566,277419932,21
277419932,905282566,21
1820483546,568298681,51
568298681,1820483546,51
905284790,569927206,48
569927206,905284790,48
905281320,905282235,1
905282235,905281320,1
905282235,905280966,3
905280966,905282235,3
905284980,905282943,1
905282943,905284980,1
905285009,905282337,1
905282337,905285009,1
905284302,905280248,1
905280248,905284302,1
905281737,905283969,12
905283969,905281737,12
905283969,2906748876,9
2906748876,905283969,9
905279860,905284049,1
905284049,905279860,1
905284049,905283157,16
905283157,905284049,16
4212228835,905279982,3
905279982,4212228835,3
1356119907,905284244,20
905284244,1356119907,20
905284244,905283157,7
905283157,905284244,7
905283157,568298681,3
568298681,905283157,3
905282857,905285033,1
905285033,905282857,1
905281510,905282713,4
905282713,905281510,4
904024711,904024800,1
904024800,904024711,1
568298681,905284302,1
905284302,568298681,1
569927206,906761323,21
906761323,569927206,21
905283084,905281870,4
905281870,905283084,4
905283743,905282566,1
905282566,905283743,1
905283807,905283397,1
905283397,905283807,1
904024800,904024499,2
904024499,904024800,2
905282857,905280966,32
905280966,905282857,32
905285033,905283803,1
905283803,905285033,1
905280966,905281393,3
905281393,905280966,3
905281393,905283704,1
905283704,905281393,1
905280898,905281973,1
905281973,905280898,1
905281973,905280624,3
905280624,905281973,3
905280624,905284790,1
905284790,905280624,1
905283803,905280099,1
905280099,905283803,1
905282943,849943455,10
849943455,905282943,10
905282337,905282646,12
905282646,905282337,12
905282646,905280192,1
905280192,905282646,1
905280192,905282713,2
905282713,905280192,2
905282713,905283925,3
905283925,905282713,3
905283925,905284396,2
905284396,905283925,2
905284396,569927206,4
569927206,905284396,4
906772183,906761323,12
906761323,906772183,12
906761323,905282262,16
905282262,906761323,16
905282262,905280675,1
905280675,905282262,1
2906748893,905284748,1
905284748,2906748893,1
905284748,2906748876,5
2906748876,905284748,5
2906748876,905281776,1
905281776,2906748876,1
1820483548,1820483589,2
1820483589,1820483548,2
905285018,905283925,7
905283925,905285018,7
906734402,906732421,2
906732421,906734402,2
906733546,906732706,1
906732706,906733546,1
906732706,906733887,2
906733887,906732706,2
906734180,906713713,1
906713713,906734180,1
906713713,906733376,2
906733376,906713713,2
906733376,905282857,1
905282857,906733376,1
905280966,906733887,1
906733887,905280966,1
906733887,906713717,1
906713717,906733887,1
906713717,906732421,1
906732421,906713717,1
906732421,906712620,1
906712620,906732421,1
906762262,906761947,2
906761947,906762262,2
851689009,906772205,1
906772205,851689009,1
906761464,906818504,7
906818504,906761464,7
906761487,906761464,9
906761464,906761487,9
906761464,906762542,5
906762542,906761464,5
906762542,906762442,1
906762442,906762542,1
906761741,906761315,2
906761315,906761741,2
906761315,906761325,8
906761325,906761315,8
906761325,906772304,2
906772304,906761325,2
906761537,906761480,8
906761480,906761537,8
906761480,906761446,1
906761446,906761480,1
906772214,906772305,2
906772305,906772214,2
906772305,906772186,1
906772186,906772305,1
906772304,906772191,1
906772191,906772304,1
906772208,906772195,1
906772195,906772208,1
906772205,906772302,1
906772302,906772205,1
906772183,906772208,3
906772208,906772183,3
906772195,906772270,2
906772270,906772195,2
906772191,851689009,1
851689009,906772191,1
906772186,906772183,3
906772183,906772186,3
906772302,906761840,1
906761840,906772302,1
906761840,906761446,3
906761446,906761840,3
906761446,906761487,1
906761487,906761446,1
906761487,906772168,1
906772168,906761487,1
906818504,906761299,1
906761299,906818504,1
906761299,906762262,2
906762262,906761299,2
906818746,906818574,1
906818574,906818746,1
906761947,906818560,1
906818560,906761947,1
906818560,906761260,2
906761260,906818560,2
906761260,906762426,6
906762426,906761260,6
944888909,944888867,3
944888867,944888909,3
906856438,906856452,14
906856452,906856438,14
910451028,910451127,7
910451127,910451028,7
910450687,910450616,4
910450616,910450687,4
910451334,910451348,1
910451348,910451334,1
910451348,910451028,1
910451028,910451348,1
910451028,910451486,2
910451486,910451028,2
910451475,563155281,7
563155281,910451475,7
910451552,838835326,1
838835326,910451552,1
910450616,910451127,5
910451127,910450616,5
910451127,1309626316,2
1309626316,910451127,2
1309626316,1309626321,2
1309626321,1309626316,2
1309626321,1309626331,2
1309626331,1309626321,2
838835326,838835320,8
838835320,838835326,8
838835320,838835363,1
838835363,838835320,1
910451006,910450755,8
910450755,910451006,8
910451081,249823781,5
249823781,910451081,5
838835339,910451475,1
910451475,838835339,1
267074565,910451034,5
910451034,267074565,5
910451034,910451258,1
910451258,910451034,1
910451131,910451344,9
910451344,910451131,9
910451344,910451221,1
910451221,910451344,1
910450838,267074565,1
267074565,910450838,1
910451283,910450755,1
910450755,910451283,1
910451200,910451283,4
910451283,910451200,4
267074554,910451334,5
910451334,267074554,5
3746076248,910549579,1
910549579,3746076248,1
910549479,910549711,7
910549711,910549479,7
910549711,910549625,3
910549625,910549711,3
910549625,3746076248,1
3746076248,910549625,1
616563739,616563740,1
616563740,616563739,1
566395296,566395298,1
566395298,566395296,1
616563740,616563742,7
616563742,616563740,7
566395298,561316976,3
561316976,566395298,3
913233571,913233869,4
913233869,913233571,4
4061305246,913233571,2
913233571,4061305246,2
4061305247,913233869,2
913233869,4061305247,2
913233869,3648521278,1
3648521278,913233869,1
913282135,458640736,3
458640736,913282135,3
458640736,560827592,17
560827592,458640736,17
1863525240,1863521664,13
1863521664,1863525240,13
913282278,913282614,1
913282614,913282278,1
913282443,913282495,1
913282495,913282443,1
913282495,913282544,1
913282544,913282495,1
913282392,616563786,3
616563786,913282392,3
616563786,616563794,7
616563794,616563786,7
616563794,458640757,5
458640757,616563794,5
913282264,1863525240,15
1863525240,913282264,15
1863525240,1395834916,15
1395834916,1863525240,15
1863525196,913282279,6
913282279,1863525196,6
913282584,913282491,3
913282491,913282584,3
249237069,2001957742,7
2001957742,249237069,7
458640736,913282614,3
913282614,458640736,3
913282614,913282392,6
913282392,913282614,6
913282264,1863525196,1
1863525196,913282264,1
1863525196,1863525208,3
1863525208,1863525196,3
938524544,938522980,1
938522980,938524544,1
938522980,913282361,6
913282361,938522980,6
913282361,458640724,4
458640724,913282361,4
458640724,458640736,17
458640736,458640724,17
913282589,913282568,1
913282568,913282589,1
913325770,616563691,5
616563691,913325770,5
616563691,913325755,15
913325755,616563691,15
913325755,943749079,13
943749079,913325755,13
943749079,913282305,4
913282305,943749079,4
913282305,913282340,1
913282340,913282305,1
913282459,913081225,1
913081225,913282459,1
838393153,427851261,2
427851261,838393153,2
913282602,913282544,1
913282544,913282602,1
913282544,913282264,4
913282264,913282544,4
913282568,913282459,1
913282459,913282568,1
838495958,913282275,8
913282275,838495958,8
913282275,913282597,1
913282597,913282275,1
913282597,913282491,2
913282491,913282597,2
913282491,838393192,6
838393192,913282491,6
616563740,1645501109,6
1645501109,616563740,6
913325867,913325701,2
913325701,913325867,2
913325701,616563694,3
616563694,913325701,3
913325846,913325557,1
913325557,913325846,1
913325848,913282392,22
913282392,913325848,22
913325716,913325846,1
913325846,913325716,1
913325618,616563739,5
616563739,913325618,5
913325567,913325596,1
913325596,913325567,1
913325596,913325649,1
913325649,913325596,1
913325649,561316977,8
561316977,913325649,8
913325770,915436793,13
915436793,913325770,13
913325557,913325620,1
913325620,913325557,1
913325620,913325772,1
913325772,913325620,1
561316977,913325867,6
913325867,561316977,6
913325867,913325770,1
913325770,913325867,1
913325716,616563732,4
616563732,913325716,4
616563732,4061305246,1
4061305246,616563732,1
4061305246,913282278,1
913282278,4061305246,1
913282278,458640736,1
458640736,913282278,1
1645501109,616563742,4
616563742,1645501109,4
616563742,913325716,7
913325716,616563742,7
913486712,913486202,3
913486202,913486712,3
913486092,913486795,1
913486795,913486092,1
913486795,838393153,1
838393153,913486795,1
914529422,914530209,2
914530209,914529422,2
915472263,915474104,8
915474104,915472263,8
915474104,915473445,3
915473445,915474104,3
914531520,914532798,1
914532798,914531520,1
914529713,914529422,1
914529422,914529713,1
914532798,914531696,3
914531696,914532798,3
914531696,914644201,13
914644201,914531696,13
914644205,914637045,1
914637045,914644205,1
914643531,914530597,16
914530597,914643531,16
914530597,914529713,2
914529713,914530597,2
914644685,914642016,1
914642016,914644685,1
915232298,914642157,10
914642157,915232298,10
914636975,914644862,4
914644862,914636975,4
914637036,914641739,1
914641739,914637036,1
914642832,914637510,5
914637510,914642832,5
914637251,915274325,54
915274325,914637251,54
914637449,914642832,3
914642832,914637449,3
914642832,914641630,2
914641630,914642832,2
914642896,914643404,5
914643404,914642896,5
914643458,914643531,1
914643531,914643458,1
915436793,915474016,45
915474016,915436793,45
914637045,914636876,10
914636876,914637045,10
914642478,914641536,9
914641536,914642478,9
914643317,914643887,5
914643887,914643317,5
914642770,915472763,49
915472763,914642770,49
914637342,914642883,8
914642883,914637342,8
914637194,914645042,3
914645042,914637194,3
914642016,914642883,7
914642883,914642016,7
914643404,914644862,3
914644862,914643404,3
914644862,914643458,3
914643458,914644862,3
914637260,2126302773,1
2126302773,914637260,1
914636606,914643404,2
914643404,914636606,2
914643404,914641536,4
914641536,914643404,4
914641536,914643887,6
914643887,914641536,6
914643887,914637449,2
914637449,914643887,2
914637449,914636606,4
914636606,914637449,4
914643088,914643317,1
914643317,914643088,1
914644361,914636876,3
914636876,914644361,3
914636876,914642770,10
914642770,914636876,10
914644201,914642478,1
914642478,914644201,1
914641205,914643075,2
914643075,914641205,2
914643075,914637510,1
914637510,914643075,1
914637510,914644214,2
914644214,914637510,2
914644214,914637194,3
914637194,914644214,3
914637194,914644205,7
914644205,914637194,7
914641739,915472523,10
915472523,914641739,10
914641136,914636975,13
914636975,914641136,13
914642157,914637251,1
914637251,914642157,1
914637251,914642896,4
914642896,914637251,4
914642896,914641630,2
914641630,914642896,2
914641630,914641205,2
914641205,914641630,2
914641205,914642157,4
914642157,914641205,4
915232310,915232203,1
915232203,915232310,1
915232203,914642761,1
914642761,915232203,1
915232265,915232218,6
915232218,915232265,6
915232342,915232218,5
915232218,915232342,5
915232218,915232310,2
915232310,915232218,2
915232310,915232298,2
915232298,915232310,2
915232298,915232342,3
915232342,915232298,3
915232348,915232265,1
915232265,915232348,1
915232265,915232172,6
915232172,915232265,6
915232172,915232348,11
915232348,915232172,11
915232372,915232147,1
915232147,915232372,1
915433518,915432361,20
915432361,915433518,20
915432361,915433445,1
915433445,915432361,1
914642883,915433518,13
915433518,914642883,13
1645501047,915432855,10
915432855,1645501047,10
915432855,915435205,3
915435205,915432855,3
915436677,915433489,15
915433489,915436677,15
915436689,915432604,1
915432604,915436689,1
915432814,1825245998,1
1825245998,915432814,1
915435503,915432291,1
915432291,915435503,1
915432900,915434107,1
915434107,915432900,1
915434107,915436819,2
915436819,915434107,2
915433309,915432896,1
915432896,915433309,1
915436029,915432393,1
915432393,915436029,1
915432896,915435503,4
915435503,915432896,4
915435503,915432393,3
915432393,915435503,3
915432393,915436729,11
915436729,915432393,11
915432814,915436677,9
915436677,915432814,9
915436031,915434106,1
915434106,915436031,1
915434106,915433518,18
915433518,915434106,18
915436727,915436729,2
915436729,915436727,2
915436729,915433489,7
915433489,915436729,7
915433489,915436727,6
915436727,915433489,6
915436819,915434221,2
915434221,915436819,2
915433493,913325618,10
913325618,915433493,10
913325618,913325567,1
913325567,913325618,1
915472399,915432318,24
915432318,915472399,24
915432318,1825245997,3
1825245997,915432318,3
915432325,915436742,6
915436742,915432325,6
915432283,915432363,1
915432363,915432283,1
915432818,915434354,1
915434354,915432818,1
915432473,915436710,1
915436710,915432473,1
915436710,915432632,1
915432632,915436710,1
915432632,915433454,1
915433454,915432632,1
915434221,915432319,3
915432319,915434221,3
915432319,915436712,1
915436712,915432319,1
915436712,915436781,6
915436781,915436712,6
915436689,915434354,3
915434354,915436689,3
915434354,915432283,5
915432283,915434354,5
2511131272,915436029,3
915436029,2511131272,3
915436029,915436833,1
915436833,915436029,1
915436833,915433955,1
915433955,915436833,1
915433955,915432604,1
915432604,915433955,1
915432604,915433625,7
915433625,915432604,7
915433915,915432818,6
915432818,915433915,6
915432818,915436734,1
915436734,915432818,1
915436734,915433526,1
915433526,915436734,1
915433526,915432291,1
915432291,915433526,1
915432291,915433175,1
915433175,915432291,1
915435205,915432473,3
915432473,915435205,3
915436677,915432324,8
915432324,915436677,8
915432903,1645501137,7
1645501137,915432903,7
915433592,915432903,2
915432903,915433592,2
915432903,915436742,2
915436742,915432903,2
915436742,915433915,8
915433915,915436742,8
915433915,915433625,2
915433625,915433915,2
915433625,915433592,9
915433592,915433625,9
915474420,915472399,4
915472399,915474420,4
915472399,915474420,12
915474420,915472399,12
915473522,915472594,3
915472594,915473522,3
915472594,915433454,31
915433454,915472594,31
915433454,915432900,1
915432900,915433454,1
915432900,914641136,17
914641136,915432900,17
915472967,915473049,5
915473049,915472967,5
915474521,2967562700,4
2967562700,915474521,4
915472406,915473666,8
915473666,915472406,8
915473253,943641155,4
943641155,915473253,4
943641155,943641062,1
943641062,943641155,1
943641062,943640793,1
943640793,943641062,1
943640793,943640734,1
943640734,943640793,1
943640734,938372513,7
938372513,943640734,7
915472695,915473933,11
915473933,915472695,11
915474007,915474022,1
915474022,915474007,1
915474408,915472695,1
915472695,915474408,1
915472695,915474521,7
915474521,915472695,7
915472763,915473507,2
915473507,915472763,2
915473507,915473253,9
915473253,915473507,9
915474022,2825982086,7
2825982086,915474022,7
915473522,915472763,1
915472763,915473522,1
915472252,915474408,1
915474408,915472252,1
915474284,915473049,2
915473049,915474284,2
915473049,291511689,21
291511689,915473049,21
943640654,915472263,19
915472263,943640654,19
915472761,915472967,6
915472967,915472761,6
915472967,915473924,3
